id,image,title,description,author_name,price,format,publication_date,publication_city_country,language,categories 
154,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6857/9781685798406.jpg,Grandmaster of Demonic Cultivation: Mo Dao Zu Shi (Novel) Vol. 5 (Special Edition), In this final book (Volume 5)  read the conclusion to this historical fantasy tale of two powerful men who find each other through life and death. Also includes bonus stories! Wei Wuxian and Lan Wangji are headed for a showdown at Guanyin Temple  where their path converges with Jin Guangyao and Nie Mingjue's reassembled fierce corpse. With decades-long schemes finally unveiled  and terrible secrets unearthed  the events of this rain-battered night will decide not just the future of the entire cultivation world...but also that of a love story two lifetimes in the making. Also included in this final volume are eight short stories about what happens when an epic tale ends but life goes on. From magical incense burners to tense banquets  lotus-pod-hunting to Night ,Mo Xiang Tong Xiu;,26.99,Paperback | 444 pages,02 May 2023,West Hollywood  United States,English,"Contemporary Fiction,Fantasy,Fantasy Books,Romance,Romance Books,Graphic Novels Anime Manga,Graphic Novels Manga"
155,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8479/9781847941831.jpg,Atomic Habits : the life-changing million-copy #1 bestseller, THE PHENOMENAL INTERNATIONAL BESTSELLER: 1 MILLION COPIES SOLD Transform your life with tiny changes in behaviour  starting now. People think that when you want to change your life  you need to think big. But world-renowned habits expert James Clear has discovered another way. He knows that real change comes from the compound effect of hundreds of small decisions: doing two push-ups a day  waking up five minutes early  or holding a single short phone call. He calls them atomic habits. In this ground-breaking book  Clears reveals exactly how these minuscule changes can grow into such life-altering outcomes. He uncovers a handful of simple life hacks (the forgotten art of Habit Stacking  the unexpected power of the Two Minute Rule  or the trick to entering the Goldilocks Zone)  and delves into cutting-edge psychology and neuroscience to explain why they matter. Along the way  he tells inspiring stories of Olympic gold medalists  leading CEOs  and distinguished scientists who have used the science of tiny habits to stay productive  motivated  and happy. These small changes will have a revolutionary effect on your career  your relationships  and your life. ________________________________ A NEW YORK TIMES AND SUNDAY TIMES BESTSELLER 'A supremely practical and useful book.' Mark Manson  author of The Subtle Art of Not Giving A F*ck 'James Clear has spent years honing the art and studying the science of habits. This engaging  hands-on book is the guide you need to break bad routines and make good ones.' Adam Grant  author of Originals 'Atomic Habits is a step-by-step manual for changing routines.' Books of the Month  Financial Times 'A special book that will change how you approach your day and live your life.' Ryan Holiday  author of The Obstacle is the Way ,James Clear,22.81,Paperback | 320 pages,27 Nov 2018,Random House Business Books,London  United Kingdom,"Social Group Or Collective Psychology,Cognition Cognitive Psychology,Finance Accounting,Dating Relationships Living Together Marriage,Personal Development,Advice On Careers Achieving Success,Popular Psychology,Assertiveness Motivation Self esteem"
156,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/3985/9781398515697.jpg,Seven Husbands of Evelyn Hugo : The Sunday Times Bestseller, THE SUNDAY TIMES BESTSELLER AND TIKTOK SENSATION SOON TO BE A NETFLIX FILM 'Riveting  heart-wrenching and full of Old Hollywood glamour' BuzzFeed 'This wildly addictive journey of a reclusive Hollywood starlet and her tumultuous Tinseltown journey comes with unexpected twists and the most satisfying of drama' PopSugar From the author of Daisy Jones & The Six in which a legendary film actress reflects on her relentless rise to the top and the risks she took  the loves she lost  and the long-held secrets the public could never imagine. Aging and reclusive Hollywood movie icon Evelyn Hugo is finally ready to tell the truth about her glamorous and scandalous life. But when she chooses unknown magazine reporter Monique Grant for the job  no one is more astounded than Monique herself. Why her? Why now? Monique is not exactly on top of the world. Her husband has left her  and her professional life is going nowhere. Regardless of why Evelyn has selected her to write her biography  Monique is determined to use this opportunity to jumpstart her career. Summoned to Evelyn's luxurious apartment  Monique listens in fascination as the actress tells her story. From making her way to Los Angeles in the 1950s to her decision to leave show business in the '80s  and  of course  the seven husbands along the way  Evelyn unspools a tale of ruthless ambition  unexpected friendship  and a great forbidden love. Monique begins to feel a very real connection to the legendary star  but as Evelyn's story near its conclusion  it becomes clear that her life intersects with Monique's own in tragic and irreversible ways. The Seven Husbands of Evelyn Hugo is a mesmerizing journey through the splendour of old Hollywood into the harsh realities of the present day as two women struggle with what it means and what it costs to face the truth. Don't miss the new novel from Taylor Jenkins Reid  Carrie Soto is Back  out now ,Taylor Jenkins Reid,13.34,Paperback | 400 pages,14 Oct 2021,London  United Kingdom,English,"Contemporary Fiction,Romance,Romance Books,Adult Contemporary Romance,Historical Romance,Historical Fiction"
157,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5290/9781529029581.jpg,Before the Coffee Gets Cold, Translated from Japanese by Geoffrey Trousselot  Toshikazu Kawaguchi's beautiful  moving Before the Coffee Gets Cold explores the age-old question: what would you change if you could travel back in time? More importantly  who would you want to meet  maybe for one last time? In a small back alley in Tokyo  there is a cafe which has been serving carefully brewed coffee for more than one hundred years. But this coffee shop offers its customers a unique experience: the chance to travel back in time. In Before the Coffee Gets Cold  we meet four visitors  each of whom is hoping to make use of the cafe's time-travelling offer  in order to: confront the man who left them  receive a letter from their husband whose memory has been taken by early onset Alzheimer's  see their sister one last time  and meet the daughter they never got the chance to know. But the journey into the past does not come without risks: customers must sit in a particular seat  they cannot leave the cafe  and finally  they must return to the present before the coffee gets cold . . . ,Toshikazu Kawaguchi,13.73,Paperback | 224 pages,19 Sep 2019,PICADOR,London  United Kingdom,"Fiction Books,Contemporary Fiction,Science Fiction,Fiction In Translation,Fantasy Books for Kids"
158,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6385/9781638589297.jpg,The Husky and His White Cat Shizun: Erha He Ta De Bai Mao Shizun (Novel) Vol. 1, Also known as 2ha  the wildly popular danmei/Boys' Love novel series from China that inspired a multimedia franchise! A historical fantasy epic about a tyrant's second chance at life and the powerful cultivation teacher he can't get out of his mind. Massacring his way to the top to become emperor of the cultivation world  Mo Ran's cruel reign left him with little satisfaction. Now  upon suffering his greatest loss  he takes his own life... To his surprise  Mo Ran awakens in his own body at age sixteen  years before he ever began his bloody conquests. Now  as a novice disciple at the cultivation sect known as Sisheng Peak  Mo Ran has a second chance at life. This time  he vows that he will attain the gratification that eluded him in his last life: the overly righteous shall fall  and none will dare treat him like a dog ever again! His furious passion burns most fiercely for his shizun  Chu Wanning  the beautiful yet cold cultivation teacher who maintains a cat-like aloofness in his presence. Yet despite Mo Ran's shameless pursuit of his own goals  he begins to question his previously held beliefs  and wonders if there could be more to his teacher-and his own feelings-than he ever realized. This Chinese fantasy (xianxia) epic built around the desire between two men (danmei) has been translated into multiple languages and inspired a multimedia franchise in China. The Seven Seas English-language edition will include exclusive  all-new covers and interior illustrations from artist St with a translation by Rynn & Jun. ,Rou Bao Bu Chi Rou,20.88,Paperback | 400 pages,15 Nov 2022,West Hollywood  United States,English,"Fantasy,Fantasy Books,Romance,Romance Books,Graphic Novels Anime Manga,Graphic Novels Manga"
159,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1419/9780141978611.jpg,The Body Keeps the Score : Mind  Brain and Body in the Transformation of Trauma, THE NEW YORK TIMES BESTSELLER 'An astonishing and important book. The trauma Bible. I cannot recommend it enough for anyone struggling with...well...anything' Tara Westover The effects of trauma can be devastating for sufferers  their families and future generations. Here one of the world's experts on traumatic stress offers a bold new paradigm for treatment  moving away from standard talking and drug therapies and towards an alternative approach that heals mind  brain and body. 'Dr. van der Kolk's masterpiece combines the boundless curiosity of the scientist  the erudition of the scholar  and the passion of the truth teller' Judith Herman  author of Trauma and Recovery ,Bessel Van Der Kolk,19.32,Paperback | 560 pages,24 Sep 2015,London  United Kingdom,English,"Psychology,Abnormal Psychology,Psychiatry,Clinical Psychology,Trauma Shock,Health Books,Popular Medicine Health,Popular Psychology,Complementary Therapies Healing Health,Mind Body Spirit Meditation Visualisation"
160,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1413/9780141340555.jpg,Roald Dahl's Marvellous Joke Book, Which famous writer goes best with a hot dog? Roll Dahl of course! Laugh yourself silly with Roald Dahl's Marvellous Joke Book  filled with over 400 hilarious jokes  limericks and riddles  illustrated by Quentin Blake. Based on Roald Dahl's most famous characters you will be chortling away with Matilda  Charlie  George  The BFG  James and many more! Roald Dahl was full of fun and mischief  and LOVED all kinds of jokes- the sillier the better  like chocolate-covered chickens to grizzly  grouchy grandmas. This side-splitting book includes his own 'knock-knock' jokes  keeping all practising jokesters amused for hours! ,Roald Dahl,10.01,6-12,129 x 198 x 7mm | 96g,Penguin Random House Children's UK,Puffin,"Activity Books,Classic Books for Children,Jokes Humour"
161,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/2419/9780241988268.jpg,The Thursday Murder Club : (The Thursday Murder Club 1), 'Such a beacon of pleasure' KATE ATKINSON 'So smart and funny. Deplorably good' IAN RANKIN 'A gripping read' SUNDAY TIMES THE FIRST BOOK IN THE #1 BESTSELLING THURSDAY MURDER CLUB SERIES BY TV PRESENTER RICHARD OSMAN In a peaceful retirement village  four unlikely friends meet up once a week to investigate unsolved murders. But when a brutal killing takes place on their very doorstep  the Thursday Murder Club find themselves in the middle of their first live case. Elizabeth  Joyce  Ibrahim and Ron might be pushing eighty but they still have a few tricks up their sleeves. Can our unorthodox but brilliant gang catch the killer before it's too late? __________________________________ WHAT PEOPLE ARE SAYING ABOUT THE THURSDAY MURDER CLUB 'Thrilling  moving  laugh-out-loud funny' MARK BILLINGHAM 'A great read  I really enjoyed it' GRAHAM NORTON 'As the bodies pile up  and more is revealed of the lives and loves of Joyce  Ibrahim  Ron and Elizabeth  you can't help cheering them on - and hoping to meet them again soon' THE TIMES  CRIME BOOK OF THE MONTH 'Mystery fans are going to be enthralled' HARLAN COBEN 'Pure escapism' THE GUARDIAN  BEST CRIME AND THRILLERS OF 2020 'One of the most enjoyable books of the year' DAILY EXPRESS 'Smart  compassionate  warm  moving and so VERY funny' MARIAN KEYES 'As gripping as it is funny' EVENING STANDARD 'Funny  clever and achingly British' ADAM KAY 'An exciting new talent in crime fiction' DAILY MAIL 'A warm  wise and witty warning never to underestimate the elderly' VAL MCDERMID 'Delight after delight from first page to last' RED MAGAZINE 'I completely fell in love with it' SHARI LAPENA 'This is properly brilliant. The pages fly and I can't stop smiling' STEVE CAVANAGH 'Charming  clever debut' STYLIST 'I laughed my arse off' BELINDA BAUER 'A witty and poignant tale' DAILY TELEGRAPH 'Clever  clever plot' FIONA BARTON 'An absolutely delightful read' PRIMA MAGAZINE 'Utterly charming' SARAH PINBOROUGH 'Funny and original' THE SUN 'Properly funny and totally charming... steeped in Agatha Christie joy' ARAMINTA HALL 'This is one of the most delightful novels of the year' DAILY MIRROR 'A bundle of joy' JANE FALLON ,Richard Osman,14.01,Paperback | 400 pages,13 May 2021,London  United Kingdom,English,"Fiction Books,Contemporary Fiction,Crime,Crime Fiction,Vintage Crime,Thriller Books,Thrillers,Sagas"
162,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4721/9781472154668.jpg,Where the Crawdads Sing," #1 New York Times Bestseller A Reese Witherspoon x Hello Sunshine Book Club Pick ""I can't even express how much I love this book! I didn't want this story to end!"" Reese Witherspoon ""Painfully beautiful."" The New York Times Book Review For years  rumors of the ""Marsh Girl"" have haunted Barkley Cove  a quiet town on the North Carolina coast. So in late 1969  when handsome Chase Andrews is found dead  the locals immediately suspect Kya Clark  the so-called Marsh Girl. But Kya is not what they say. Sensitive and intelligent  she has survived for years alone in the marsh that she calls home  finding friends in the gulls and lessons in the sand. Then the time comes when she yearns to be touched and loved. When two young men from town become intrigued by her wild beauty  Kya opens herself to a new life - until the unthinkable happens. Perfect for fans of Barbara Kingsolver and Celeste Ng  WHERE THE CRAWDADS SING is at once an exquisite ode to the natural world  a heartbreaking coming-of-age story  and a surprising tale of possible murder. Owens reminds us that we are forever shaped by the children we once were  and that we are all subject to the beautiful and violent secrets that nature keeps. ",Delia Owens,13.32,Paperback | 384 pages,20 Dec 2019,Corsair,London  United Kingdom,"Contemporary Fiction,Crime,Crime Fiction,Thriller Books,Thrillers"
163,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/1401/9780140167771.jpg,The Secret History : From the Pulitzer Prize-winning author of The Goldfinch, THE BESTSELLER THAT DEFINED AN AGE 'Everything  somehow  fit together; some sly and benevolent Providence was revealing itself by degrees and I felt myself trembling on the brink of a fabulous discovery  as though any morning it was all going to come together---my future  my past  the whole of my life---and I was going to sit up in bed like a thunderbolt and say oh! oh! oh!' Under the influence of a charismatic classics professor  a group of clever  eccentric misfits at a New England college discover a way of thought and life a world away from their banal contemporaries. But their search for the transcendent leads them down a dangerous path  beyond human constructs of morality. 'Haunting  compelling and brilliant' The Times 'Irresistible and seductive' Guardian 'Enthralling... Forceful  cerebral and impeccably controlled' New York Times ,Donna Tartt,17.38,Paperback | 640 pages,01 Jul 1995,London  United Kingdom,English,"Contemporary Fiction,Crime,Crime Fiction"
164,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5713/9780571368709.jpg,Small Things Like These : Shortlisted for the Booker Prize 2022, ** A Book of the Year in The Times - The New Statesman - Observer - Financial Times - Irish Times - Irish Independent - Times Literary Supplement ** WINNER OF THE ORWELL PRIZE AND THE KERRY GROUP IRISH NOVEL OF THE YEAR AWARD SHORTLISTED FOR THE RATHBONES FOLIO PRIZE AND THE IRISH NOVEL OF THE YEAR AT THE DALKEY LITERARY AWARDS 'Exquisite.' Damon Galgut 'Masterly.' The Times 'Miraculous.' Herald 'Astonishing.' Colm Toibin 'Stunning.' Sunday Independent 'Absolutely beautiful.' Douglas Stuart It is 1985  in an Irish town. During the weeks leading up to Christmas  Bill Furlong  a coal and timber merchant  faces into his busiest season. As he does the rounds  he feels the past rising up to meet him - and encounters the complicit silences of a people controlled by the Church. ,Claire Keegan,12.07,Paperback | 128 pages,03 Nov 2022,London  United Kingdom,English,"Contemporary Fiction,Historical Fiction"
165,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/2416/9780241621240.jpg,The Light We Carry : Overcoming In Uncertain Times," Her life. Her learnings. Her toolkit to live boldly. How do we build enduring and honest relationships? How can we discover strength and community inside our differences? What do we do when it all starts to feel like too much? Michelle Obama believes that when we light up for others  we can illuminate the richness and potential of the world around us  discovering deeper truths and new pathways for progress. In The Light We Carry  the former First Lady shares her practical wisdom and powerful strategies for staying hopeful and balanced in today's highly uncertain world. A mother  daughter  spouse and friend  she shares fresh stories  her insightful reflections on change and the earned wisdom that helps her continue to ""become."" With her trademark humour  candour  and compassion  she also explores issues connected to race  gender  and visibility  encouraging readers to work through fear  find strength in community  and live with boldness. The Light We Carry will inspire readers to examine their own lives  identify their sources of gladness  and connect meaningfully in a turbulent world. Praise for her critically acclaimed  multi-million #1 bestselling memoir  Becoming: 'This is a rich  entertaining and candid memoir...it is as beautifully written as any piece of fiction' -- i 'In the best moments of Becoming  the miracle of Michelle Obama arises' -- Vanity Fair 'Intimate  inspiring and set to become hugely influential' -- Sunday Times 'Becoming serenely balances gravity and grace  uplift and anecdote' -- Observer ",Michelle Obama,32.38,Hardback | 336 pages,13 Dec 2022,Viking,London  United Kingdom,"Biography General,Memoirs,Personal Development,Advice On Careers Achieving Success,Popular Psychology,Assertiveness Motivation Self esteem"
166,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7868/9781786892737.jpg,The Midnight Library : The No.1 Sunday Times bestseller and worldwide phenomenon, THE SUNDAY TIMES NUMBER ONE BESTSELLING WORLDWIDE PHENOMENON READERS' MOST LOVED BOOK OF 2021 WINNER OF THE GOODREADS CHOICE AWARD FOR FICTION 'BEAUTIFUL' Jodi Picoult  'UPLIFTING' i  'BRILLIANT' Daily Mail  'AMAZING' Joanna Cannon  'ABSORBING' New York Times  'THOUGHT-PROVOKING' Independent Nora's life has been going from bad to worse. Then at the stroke of midnight on her last day on earth she finds herself transported to a library. There she is given the chance to undo her regrets and try out each of the other lives she might have lived. Which raises the ultimate question: with infinite choices  what is the best way to live? ,Matt Haig,12.66,Paperback | 304 pages,18 Feb 2021,Edinburgh  United Kingdom,English,Contemporary Fiction
167,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/3985/9781398518162.jpg,It Starts with Us : the highly anticipated sequel to IT ENDS WITH US," Before It Ends with Us  it started with Atlas. Colleen Hoover tells fan favourite Atlas's side of the story and shares what comes next in this long-anticipated sequel to the #1 Sunday Times bestseller It Ends with Us Lily and her ex-husband  Ryle  have just settled into a civil co-parenting rhythm when she suddenly bumps into her first love  Atlas  again. After nearly two years separated  she is elated that for once  time is on their side  and she immediately says yes when Atlas asks her on a date. But her excitement is quickly hampered by the knowledge that  though they are no longer married  Ryle is still very much a part of her life-and Atlas Corrigan is the one man he will hate being in his ex-wife and daughter's life. Switching between the perspectives of Lily and Atlas  It Starts with Us picks up right where the epilogue for the bestselling phenomenon It Ends with Us left off. Revealing more about Atlas's past and following Lily as she embraces a second chance at true love while navigating a jealous ex-husband  it proves that ""no one delivers an emotional read like Colleen Hoover"" (Anna Todd  bestselling author). ",Colleen Hoover,22.60,Hardback | 336 pages,18 Oct 2022,London  United Kingdom,English,"Fiction Books,Contemporary Fiction,Romance,Romance Books,Adult Contemporary Romance,Poverty Unemployment,Safety In The Home,Family Relationships"
168,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4711/9781471136726.jpg,Ugly Love, From Colleen Hoover  the #1 Sunday Times bestselling author of It Ends with Us  a heart-wrenching love story that proves attraction at first sight can be messy. When Tate Collins meets airline pilot Miles Archer  she doesn't think it's love at first sight. They wouldn't even go so far as to consider themselves friends. The only thing Tate and Miles have in common is an undeniable mutual attraction. Once their desires are out in the open  they realise they have the perfect set-up. He doesn't want love  she doesn't have time for love  so that just leaves the sex. Their arrangement could be surprisingly seamless  as long as Tate can stick to the only two rules Miles has for her. Never ask about the past. Don't expect a future. They think they can handle it  but realise almost immediately they can't handle it at all. Hearts get infiltrated. Promises get broken. Rules get shattered. Love gets ugly. ,Colleen Hoover,12.90,Paperback | 352 pages,21 Jan 2016,London  United Kingdom,English,"Contemporary Fiction,Romance,Romance Books,Adult Contemporary Romance"
169,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7805/9781780552491.jpg,Brain Games For Clever Kids (R), 'A super book for children to enjoy as they puzzle their way through the challenges  which get harder as they progress through the book' - Parents in Touch ___________________ Brain Games for Clever Kids (R) is a fantastic bestselling puzzle book  brimming with memory  word and number workouts for the cleverest of kids! Including battleships and mind-bending spot the differences to Japanese puzzles including hanjie  kakuro  futoshiki  sudoku and lots more. Let the brain games begin! Clever Kids is a trade mark of Michael O'Mara Books Limited. ,Gareth Moore,7.77,9-12,129 x 198 x 12mm | 150g,Michael O'Mara Books Ltd,Buster Books,"Primary Middle Schools,Open Learning Home Learning Distance Education,Children s Hobby Gaming Books,Puzzle Books"
170,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6385/9781638585503.jpg,Heaven Official's Blessing: Tian Guan Ci Fu (Novel) Vol. 5, Born the crown prince of a prosperous kingdom  Xie Lian was renowned for his beauty  strength  and purity. His years of dedication and noble deeds allowed him to ascend to godhood. But those who rise  can also fall...and fall he does  cast from the Heavens again and again and banished to the mortal realm. Eight hundred years after his mortal life  Xie Lian has ascended to godhood for the third time. Now only a lowly scrap collector  he is dispatched to wander the earthly realm to take on tasks appointed by the heavens to pay back debts and maintain his divinity. Aided by old friends and foes alike  and graced with the company of a mysterious young man with whom he feels an instant connection  Xie Lian must confront the horrors of his past in order to dispel the curse of his present. The Seven Seas English-language edition will include covers from (tai3_3)  and exclusive  all-new interior illustrations from ZeldaCW. ,Mo Xiang Tong Xiu,20.53,Paperback | 478 pages,20 Dec 2022,West Hollywood  United States,English,"Fantasy,Fantasy Books,Romance,Romance Books,Graphic Novels Anime Manga,Graphic Novels Manga"
171,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5460/9781546015949.jpg,Day by Day Guided Journal : 100 Ways to Capture Memories & Create Your Own Story," Be immersed in the beautiful illustrations  entertaining activities  and writing prompts in this interactive easy-to-use journal by beloved social media influencer  Jess Conte. Journal at night before you go to sleep or in the morning while drinking a tea or coffee  or any time you want to escape from your everyday and have some ""me time."" Jess touches on topics like your bucket list  current style  travel  family  goals  and your daily life. You will be able to create a keepsake that you'll want to return to day by day. ",Jess Conte,22.99,Hardback | 160 pages,17 Jan 2023,Spain,English,"Diaries Letters Journals,Christian Life Practice,Assertiveness Motivation Self esteem,Miscellaneous Items"
172,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4088/9781408845684.jpg,Harry Potter and the Order of the Phoenix, The Sunday Times best-selling Illustrated Edition of J.K. Rowling's fifth Harry Potter adventure  brilliantly evoked in full colour by Kate Greenaway medal winner Jim Kay  and acclaimed guest artist Neil Packer. As the Order of the Phoenix keeps watch over Harry Potter  troubled times have come to Hogwarts in a year filled with secrets  subterfuge and suspicion. The deliciously dark fifth instalment of Jim Kay's inspired reimagining of J.K. Rowling's classic series is an epic artistic achievement  featuring over 160 illustrations in an astonishing range of visual styles. Now an exciting new collaboration brings together two virtuoso artistic talents  as Kate Greenaway Medal winner Jim Kay is joined by acclaimed guest illustrator Neil Packer  winner of the 2021 BolognaRagazzi Award for non-fiction. Prepare to be enchanted once again as Jim Kay depicts J.K. Rowling's wizarding world with the dazzling artistic alchemy fans around the globe have come to know and love  perfectly complemented by Neil Packer's own unique and eclectic illustrations  skilfully woven into the heart of the story. This is a stunning visual feast of a book  filled with dark magical delights for both fans and new readers alike. Breathtaking scenes  iconic locations and unforgettable characters await inside - Luna Lovegood  Professor Umbridge  Grawp the giant  and many more - as Harry Potter and Dumbledore's Army prepare for the coming battle against Lord Voldemort. Perfect for Potterheads of all ages! 'Seeing Jim Kay's illustrations moved me profoundly. I love his interpretation of Harry Potter's world  and I feel honoured and grateful that he has lent his talent to it' - J.K. Rowling _______________ A bestseller in The Sunday Times charts  October 2022. ,J.K. Rowling,42.95,9-11,226.06 x 266.95 x 25.4mm | 453.59g,Bloomsbury Publishing PLC,BLOOMSBURY CHILDRENS BOOKS,"Fantasy,Fantasy Books,Classic Books for Children,Children s General Story Books,Adventure Books for Kids,Sci Fi Books for Kids,Fantasy Books for Kids,School Stories"
173,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9821/9781982185824.jpg,I'm Glad My Mom Died," A heartbreaking and hilarious memoir by iCarly and Sam & Cat star Jennette McCurdy about her struggles as a former child actor-including eating disorders  addiction  and a complicated relationship with her overbearing mother-and how she retook control of her life. Jennette McCurdy was six years old when she had her first acting audition. Her mother's dream was for her only daughter to become a star  and Jennette would do anything to make her mother happy. So she went along with what Mom called ""calorie restriction "" eating little and weighing herself five times a day. She endured extensive at-home makeovers while Mom chided  ""Your eyelashes are invisible  okay? You think Dakota Fanning doesn't tint hers?"" She was even showered by Mom until age sixteen while sharing her diaries  email  and all her income. In I'm Glad My Mom Died  Jennette recounts all this in unflinching detail-just as she chronicles what happens when the dream finally comes true. Cast in a new Nickelodeon series called iCarly  she is thrust into fame. Though Mom is ecstatic  emailing fan club moderators and getting on a first-name basis with the paparazzi (""Hi Gale!"")  Jennette is riddled with anxiety  shame  and self-loathing  which manifest into eating disorders  addiction  and a series of unhealthy relationships. These issues only get worse when  soon after taking the lead in the iCarly spinoff Sam & Cat alongside Ariana Grande  her mother dies of cancer. Finally  after discovering therapy and quitting acting  Jennette embarks on recovery and decides for the first time in her life what she really wants. Told with refreshing candor and dark humor  I'm Glad My Mom Died is an inspiring story of resilience  independence  and the joy of shampooing your own hair. ",Jennette McCurdy,28.89,Hardback | 320 pages,15 Sep 2022,New York  United States,English,"Individual Actors Performers,Biography Arts Entertainment,Autobiography Arts Entertainment,Memoirs,Health Books,Family Relationships,Intergenerational Relationships"
174,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6385/9781638583011.jpg,Grandmaster of Demonic Cultivation: Mo Dao Zu Shi (Novel) Vol. 4, Wei Wuxian was once one of the most powerful men of his generation  a talented and clever young cultivator who harnessed martial arts and spirituality into powerful abilities. But when the horrors of war led him to seek more power through demonic cultivation  the world's respect for his abilities turned to fear  and his death was celebrated throughout the land. Years later  he awakens in the body of an aggrieved young man who sacrifices his soul so that Wei Wuxian can exact revenge on his behalf. Though granted a second life  Wei Wuxian is not free from his first  nor the mysteries that appear before him now. Yet this time  he'll face it all with the righteous and esteemed Lan Wangji at his side  another powerful cultivator whose unwavering dedication and shared memories of their past will help shine a light on the dark truths that surround them. This Chinese xianxia fantasy novel series built around the romanticized love between two men (danmei) has been translated into numerous languages and spawned a multimedia franchise that has taken the globe by storm  including the massively popular live-action series The Untamed available now on Netflix  YouTube  and more. The Seven Seas English-language edition will include exclusive  all-new covers from Jin Fang (jinzillaa)  interior illustrations from Marina Privalova (BaoshanKaro)  and a translation by Suika (yummysuika) with editor Pengie (pengiesama). ,Mo Xiang Tong Xiu,26.72,Paperback | 388 pages,13 Dec 2022,West Hollywood  United States,English,"Fantasy,Fantasy Books,Romance,Romance Books,Historical Fiction,Graphic Novels Anime Manga"
175,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8001/9781800180796.jpg,Cain's Jawbone : A Novel Problem, 'If James Joyce and Agatha Christie had a literary love child  this would be it' Daily Telegraph 'A unique hybrid of word puzzle and whodunnit' Literary Review Six murders. One hundred pages. Millions of possible combinations... but only one is correct. Can you solve Torquemada's murder mystery? In 1934  the Observer's cryptic crossword compiler  Edward Powys Mathers (aka Torquemada)  released a novel that was simultaneously a murder mystery and the most fiendishly difficult literary puzzle ever written. The pages have been printed in an entirely haphazard order  but it is possible - through logic and intelligent reading - to sort the pages into the only correct order  revealing six murder victims and their respective murderers. Only three puzzlers have ever solved the mystery of Cain's Jawbone: do you have what it takes to join their ranks? Please note: this puzzle is extremely difficult and not for the faint-hearted. ,Ernest Powys Mathers,12.68,Paperback | 100 pages,08 Jul 2021,London  United Kingdom,English,
176,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9087/9781908745903.jpg,The Seven Moons of Maali Almeida : Winner of the Booker Prize 2022, WINNER OF THE BOOKER PRIZE 2022 A searing satire set amid the murderous mayhem of Sri Lanka beset by civil war Colombo  1990. Maali Almeida  war photographer  gambler and closet gay  has woken up dead in what seems like a celestial visa office. His dismembered body is sinking in the serene Beira lake and he has no idea who killed him. At a time where scores are settled by death squads  suicide bombers and hired goons  the list of suspects is depressingly long  as the ghouls and ghosts with grudges who cluster round can attest. But even in the afterlife  time is running out for Maali. He has seven moons to try and contact the man and woman he loves most and lead them to a hidden cache of photos that will rock Sri Lanka. Ten years after his prizewinning novel Chinaman established him as one of Sri Lanka's foremost authors  Karunatilaka is back with a rip-roaring epic  full of mordant wit and disturbing truths. 'Fizzes with energy  imagery and ideas against a broad  surreal vision of the Sri Lankan civil wars' The Booker judges 'Recalls the mordant wit and surrealism of Nikolai Gogol's Dead Souls or Mikhail Bulgakov's The Master and Margarita ... Karunatilaka has done artistic justice to a terrible period in his country's history' Guardian 'Outstanding... the most significant work of Sri Lankan fiction in a decade.' New European ,Shehan Karunatilaka,23.86,Hardback | 368 pages,04 Aug 2022,London  United Kingdom,English,"Contemporary Fiction,Military Fiction"
